author,description,experiment_id,id,inserted_at,updated_at,RT,condition,correctness,f,j,keyPressed,size,trial,trial_number,trial_type,comments,dominantHand,education,endTime,f,j,languages,startDate,startTime,timeSpent
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,1049,feature,correct,absent,present,j,30,positive,13,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,1098,feature,correct,absent,present,j,5,positive,14,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,581,feature,correct,absent,present,j,1,positive,15,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,1643,feature,correct,absent,present,f,15,negative,16,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,625,conjunction,correct,absent,present,j,1,positive,17,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,706,feature,correct,absent,present,f,1,negative,18,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,1407,feature,correct,absent,present,f,15,negative,19,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,848,feature,correct,absent,present,j,30,positive,20,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,575,conjunction,correct,absent,present,j,5,positive,21,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,890,conjunction,correct,absent,present,f,5,negative,22,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,2924,conjunction,correct,absent,present,f,30,negative,23,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,2422,conjunction,correct,absent,present,j,30,positive,24,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,1513,feature,correct,absent,present,f,30,negative,25,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,1089,feature,correct,absent,present,j,5,positive,26,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,657,feature,correct,absent,present,j,1,positive,27,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,2162,conjunction,correct,absent,present,f,15,negative,28,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,758,feature,correct,absent,present,j,15,positive,29,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,889,feature,correct,absent,present,f,5,negative,30,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,1430,conjunction,correct,absent,present,j,15,positive,31,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,928,2018-05-07 16:13:18.247912,2018-05-07 16:13:18.269577,873,conjunction,correct,absent,present,f,1,negative,32,main,This was interesting!,right,MSc,1525709579189,absent,present,976530,Mon May 07 2018 18:05:47 GMT+0200 (W. Europe Daylight Time),1525709147802,7.189783333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,584,conjunction,correct,absent,present,j,1,positive,1,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1006,feature,incorrect,absent,present,f,30,positive,2,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1347,feature,incorrect,absent,present,j,15,negative,3,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1239,feature,correct,absent,present,j,1,positive,4,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1793,conjunction,correct,absent,present,j,5,positive,5,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,713,conjunction,incorrect,absent,present,j,5,negative,6,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1247,feature,correct,absent,present,f,1,negative,7,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1166,conjunction,correct,absent,present,j,15,positive,8,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1007,conjunction,correct,absent,present,f,1,negative,9,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1027,feature,correct,absent,present,j,5,positive,10,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1016,feature,correct,absent,present,j,15,positive,11,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,696,conjunction,incorrect,absent,present,j,15,negative,12,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1683,feature,correct,absent,present,f,30,negative,13,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,841,conjunction,correct,absent,present,j,30,positive,14,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,733,conjunction,incorrect,absent,present,j,30,negative,15,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1031,feature,correct,absent,present,f,5,negative,16,practice,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,605,conjunction,correct,absent,present,j,1,positive,1,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,774,feature,correct,absent,present,j,5,positive,2,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,667,feature,correct,absent,present,j,1,positive,3,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1043,conjunction,incorrect,absent,present,f,15,positive,4,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1826,feature,incorrect,absent,present,f,30,positive,5,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1003,feature,correct,absent,present,f,15,negative,6,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1095,feature,correct,absent,present,f,5,negative,7,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1851,feature,correct,absent,present,f,30,negative,8,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1090,feature,correct,absent,present,j,15,positive,9,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,2205,conjunction,correct,absent,present,f,30,negative,10,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,969,feature,correct,absent,present,f,1,negative,11,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,682,conjunction,correct,absent,present,j,5,positive,12,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1045,conjunction,correct,absent,present,f,5,negative,13,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1646,conjunction,incorrect,absent,present,f,30,positive,14,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1232,conjunction,correct,absent,present,f,1,negative,15,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1403,conjunction,correct,absent,present,f,15,negative,16,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,841,feature,correct,absent,present,j,5,positive,17,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1085,feature,correct,absent,present,j,15,positive,18,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,692,feature,correct,absent,present,j,30,positive,19,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,992,feature,correct,absent,present,j,1,positive,20,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,907,feature,correct,absent,present,f,5,negative,21,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1813,feature,correct,absent,present,f,15,negative,22,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,684,conjunction,correct,absent,present,j,5,positive,23,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,751,conjunction,correct,absent,present,j,30,positive,24,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1427,conjunction,correct,absent,present,f,5,negative,25,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,821,conjunction,correct,absent,present,f,1,negative,26,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,764,feature,correct,absent,present,f,1,negative,27,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,518,conjunction,incorrect,absent,present,f,1,positive,28,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1576,conjunction,correct,absent,present,f,15,negative,29,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,3448,conjunction,correct,absent,present,f,30,negative,30,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1197,feature,correct,absent,present,f,30,negative,31,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,929,2018-05-07 16:35:56.885847,2018-05-07 16:35:56.885869,1496,conjunction,correct,absent,present,j,15,positive,32,main,,right,MSc,1525710957520,absent,present,971424,Mon May 07 2018 13:33:26 GMT+0200 (W. Europe Daylight Time),1525692806901,302.51031666666665
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1280,conjunction,correct,absent,present,j,15,positive,1,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,608,feature,correct,absent,present,j,5,positive,2,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,932,feature,correct,absent,present,j,15,positive,3,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,2391,conjunction,correct,absent,present,f,15,negative,4,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,910,conjunction,correct,absent,present,j,5,positive,5,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,783,feature,correct,absent,present,j,1,positive,6,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,662,feature,correct,absent,present,f,15,negative,7,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1056,feature,correct,absent,present,f,5,negative,8,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,2435,conjunction,correct,absent,present,j,30,positive,9,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,869,conjunction,correct,absent,present,j,1,positive,10,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,757,conjunction,correct,absent,present,f,1,negative,11,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1483,feature,correct,absent,present,f,30,negative,12,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,3268,conjunction,correct,absent,present,f,30,negative,13,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,930,2018-05-07 16:38:35.001081,2018-05-07 16:38:35.001097,1244,conjunction,correct,absent,present,f,5,negative,14,practice,,right,BSc,1525711114430,absent,present,970219,Mon May 07 2018 16:14:17 GMT+0200 (Mitteleuropäische Sommerzeit),1525702457634,144.27993333333333
